,0,1,2
0,0.01585303141049314,0.03739168583888053,0.012810200114986814
1,0.021916037334579794,0.02162659940727427,0.015696030333896382
2,0.018886750633961065,0.0232456838247483,0.015371050783508637
3,0.010131301051380404,0.013586020024368735,0.008827939870822567
4,0.0068440455360072395,0.03601903616668672,0.008426096934983193
5,0.006867235197823829,0.038291705216746554,0.005712020202737631
6,0.01573564570284689,0.0013044748086926963,0.007476837783957857
7,0.004037569194006976,0.002348929631391462,0.0018016283885981688
8,0.007682355673684856,0.030373068240046035,0.0028353337911551932
9,0.007302028276325907,0.023201110518638386,0.0024509903365046008
10,0.009849126748709148,0.039885445833921666,0.0029296362478782815
11,0.017416637842907763,0.036317672695072016,0.009327368180025603
12,0.01114447461184191,0.035759799508415874,0.014647942312211329
13,0.016621411497771528,0.0608907383367461,0.017780613184522124
14,0.013790673047586828,0.02339353243349554,0.006279027402253105
15,0.007706654415581038,0.047376698104382026,0.007326031743239691
16,0.00673151443060111,0.011540073043234756,0.007312556107679617
17,0.008420927478155975,0.0414957991173042,0.009343948220993154
18,0.003351815928251289,0.0014718702868875063,0.016346496435063744
19,0.02048337721682971,0.007549715783817895,0.007005736607440568
20,0.029136454094362364,0.030643720502900255,0.011336381990053112
21,0.03526884493650112,0.02697862793557988,0.009549102995049696
22,0.02357087354364422,0.03158831416130142,0.013628322482414497
23,0.017851963507430586,0.001,0.01419033787203388
24,0.008286748721483633,0.01158279699542397,0.013532004196578693
25,0.014300783758538623,0.028860390643089807,0.00908981327333557
26,0.007720743185228834,0.027484860350217306,0.013943543847390884
27,0.00900116345902673,0.02943120753639633,0.004551122728368627
28,0.011482003080539165,0.0196257041080475,0.005416274908088197
29,0.01048658406154301,0.004193846475108982,0.0024619473286020327
30,0.0017991206333642681,0.011134817519648012,0.0010675858553431151
31,0.01178141054557281,0.009198173290664687,0.004824872414336198
32,0.010975126716831084,0.007366312191414071,0.0047375778955469515
33,0.012233454521717087,0.015217782106320433,0.007404938766634889
34,0.011068795514363584,0.03717791658183622,0.016570777854805395
35,0.004258972810095563,0.017891513385502242,0.0190583787422351
36,0.003146456164596904,0.0025481565991606055,0.011781341668543603
37,0.014830522734242754,0.004577000070964386,0.014930728818095672
38,0.005121176489554838,0.001,0.0021175236015939917
39,0.011056165008837238,0.004205087761193751,0.0058596879414670395
40,0.027884862703945437,0.024020856710512562,0.004836925359673139
41,0.044137871430810396,0.017730599296535574,0.006437125280630901
42,0.02366856714455773,0.02318724627786652,0.01180345361072337
43,0.009154380375734983,0.04095954065822513,0.011983277822738819
44,0.019402436357166385,0.036261483453019556,0.004635324521105034
45,0.038853892099059005,0.006707271121682686,0.0023811216447470265
46,0.023531928609242737,0.032201132842021946,0.008655624348958831
47,0.05297998181126497,0.013060643988794569,0.010114277613416246
