,0,1,2
0,0.014591857708359073,0.025940485432577015,0.01957064223640048
1,0.013113618989378564,0.02756449923180993,0.01196299579920756
2,0.024188031244900696,0.026507392650515268,0.022076668052681936
3,0.014593266802189218,0.006161859391235346,0.011732617807733381
4,0.007555527323564282,0.01520062363596813,0.00851789536100036
5,0.012107710094927336,0.016998134698698885,0.014706081106318755
6,0.025474865949612718,0.004276034770685,0.00928148643759773
7,0.012027947854983732,0.00877673365377331,0.006307709188129391
8,0.010457042550662142,0.024421325601450446,0.004386774020768173
9,0.009110128105445732,0.056743557842011134,0.0024415307633765173
10,0.011903579584221209,0.06191257692655096,0.006436179756306812
11,0.018358353997042186,0.024951152854078763,0.00459972648541463
12,0.01964423947662139,0.029932412206226243,0.003989621822417293
13,0.021810382033467506,0.04740538072375215,0.0046900680271701484
14,0.045786547998949725,0.0010081500789576074,0.09331238111560897
15,0.03595255073701092,0.003335452860964603,0.07110056586046945
16,0.12575739854202253,0.004055920502612812,0.022423694911742623
17,0.015490496008212923,0.003816245012020993,0.042256489032069335
18,0.005398389931357367,0.0012614601780912816,0.02169398914256616
19,0.022880840301282217,0.008051397116063522,0.006683063936285211
20,0.03108008303329644,0.056301675213342346,0.026623518075569324
21,0.029502584162662163,0.021745358372184272,0.015185404736399873
22,0.03861069286243128,0.02305082267004833,0.01726309816110612
23,0.02979641707552088,0.023923497421157312,0.014497546948594583
24,0.01634859479014787,0.036443926203058856,0.012862390398548655
25,0.026548460951226465,0.01451021340202633,0.007261431149494144
26,0.015450866521274092,0.027510132117259778,0.011438605504434651
27,0.015289313700160614,0.043145936672328404,0.008188045631011609
28,0.029905780637559182,0.013531376308425802,0.017378613582765667
29,0.020953218519119562,0.007401785385402927,0.011607769854347551
30,0.015090311273641091,0.009587811127091643,0.012946844356360005
31,0.01795164367369054,0.004633593824972587,0.007466872666007471
32,0.014181678491237817,0.006963877333144817,0.003953887364697714
33,0.01596110262381697,0.030272463884668838,0.0310116492958691
34,0.06163494335639384,0.055975431745767225,0.0033121399167430803
35,0.01858038756326782,0.001,0.07709691407353003
36,0.006554703022643871,0.003175240014119298,0.004301600357890425
37,0.024392998932311557,0.010304240107561287,0.004126005285314895
38,0.006669223273082288,0.001,0.001
39,0.03888191893317929,0.017600182299375457,0.014502388364071889
40,0.022906578701368592,0.020107486177149983,0.0028064576865592674
41,0.01425147118849386,0.027001599281386034,0.002268255755570068
42,0.015709347374122787,0.01234650298077583,0.01253851840509394
43,0.041554593622285516,0.0018396415976490875,0.009149079153276134
44,0.023075493566671004,0.021329401556061243,0.007249354396425837
45,0.031683373818554565,0.00954820403170533,0.0035136135237509927
46,0.036855676949938215,0.01145280525678217,0.0065257710751910865
47,0.07959727774392453,0.008282623032861047,0.02599102696436411
48,0.08423216551058589,0.0028240422229829057,0.01057927570782553
49,0.003530514030346272,0.001,0.010083849862945733
50,0.027689588298978985,0.01084340963801989,0.009292270181436017
51,0.008567339679851517,0.02200863216916252,0.026048837803962256
52,0.031769232927992296,0.016600696210162344,0.011005010417805747
53,0.040420999700214774,0.03546924470295161,0.007798980577748681
54,0.014568371949155709,0.017604889542214407,0.007464030959482448
55,0.052662540481800434,0.002830353703264351,0.005146882622894444
56,0.022608159325699692,0.008597357574347316,0.00774758968643413
57,0.03349307451136184,0.007349217059507952,0.00495397173043184
58,0.01383663988803437,0.007589949389343332,0.002161685895514142
59,0.01657511104105314,0.0030189429555903,0.0018853417870873764
60,0.010925224444977488,0.009486181279748054,0.0035892923110730285
61,0.0606889792428437,0.04471721185480186,0.01857364935374072
62,0.02843469463171699,0.03331521715425814,0.006929798627502822
63,0.018501064503596565,0.051107758344180354,0.01153787844937809
64,0.015940524908997215,0.02089217754188426,0.0037730098799710226
65,0.01902657195268584,0.010764862365921975,0.01704970706076652
66,0.02746111274109927,0.023013091952404686,0.01783185518637936
67,0.04380978133745147,0.023410423452925114,0.009095233036376112
68,0.024763762955831152,0.02587889713594753,0.008327806879854339
69,0.023464768148797367,0.012285899407526883,0.007900222441997411
70,0.012606162619139178,0.022850940284135736,0.012909154916324586
71,0.015358409638355944,0.013167783159362756,0.009720448328085612
72,0.010623096772066794,0.0033908922178357485,0.005342565631053986
73,0.007481125846567203,0.020976311106021463,0.012040938792868529
74,0.016475632212075576,0.0145220085089259,0.011520548916565553
75,0.006976985179268027,0.026114719033589518,0.006782130154473461
76,0.013269443980069674,0.0020048261782578307,0.002657017303736893
77,0.008366886930971942,0.01285947218814864,0.005604928496223859
78,0.007306866958455472,0.011664666257615109,0.007850641640429295
79,0.0012909349303664452,0.00428386078996164,0.0036074773358520744
80,0.007606277615650232,0.015029793621024272,0.0033250735795032614
81,0.013956602276304571,0.039009316741833944,0.0066833688084689934
82,0.01194306826739354,0.028920550300045866,0.011857912526672825
83,0.014664784919699603,0.015772183395950223,0.08607944456085215
84,0.013832905034957824,0.034582313628024594,0.07249675993705477
85,0.010689619290404217,0.007588073475337489,0.011308893298744809
86,0.025529167655109174,0.004901155070126834,0.0021046422164474683
87,0.036497354025936186,0.030435348151616606,0.09932228180266617
88,0.027538012993505143,0.009997641450124047,0.002421163212158913
89,0.004194069661033948,0.009930303266734986,0.001
90,0.009757162787413303,0.008944532136917167,0.005460853159623323
91,0.010627237628376196,0.004450731940959612,0.0044752014082781845
92,0.0058488216125152405,0.0010573928455493492,0.0026601034848189016
93,0.0034798492716819223,0.012665352924577203,0.006585409205236946
94,0.005781118647334137,0.007069053665709811,0.002703083645677822
95,0.019429391213377663,0.0585527544927504,0.032932480379766156
